,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
2703,37999,İZMİR,BAYRAKLI,16440153,19 Mart 2021,Fiat,Tempra,2.0 ie,1993,LPG & Benzin,Düz,1995,113,106000,Tamamı boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-2-0-ie/sahibinden-fiat-tempra-2-0-ie-1993-model/16440153
2704,37990,SAKARYA,SERDİVAN,17601215,31 Mayıs 2021,Fiat,Uno,70 S,2000,LPG & Benzin,Düz,1372,71,108000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-70-s/sahibinden-fiat-uno-70-s-2000-model/17601215
2705,37900,MUĞLA,FETHİYE,17233511,25 Mart 2021,Fiat,Tipo,1.6 SLX,1997,LPG & Benzin,Düz,1581,75,114000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-slx/son-3-gun-fiat-tipo-1-6-slx-1997-model/17233511
2706,37850,TEKİRDAĞ,ERGENE,17366092,15 Nisan 2021,Fiat,Tipo,1.4 SX ie,1997,LPG & Benzin,Düz,1372,70,230000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-sx-ie/sahibinden-fiat-tipo-1-4-sx-ie-1997-model/17366092
2707,37750,ADANA,YÜREĞİR,17491284,11 Mayıs 2021,Fiat,Marea,1.6 ELX,2000,LPG & Benzin,Düz,1596,103,253000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-marea-1-6-elx/sahibinden-fiat-marea-1-6-elx-2000-model-adana/17491284
2708,37750,ANKARA,SİNCAN,17276309,31 Mart 2021,Fiat,Siena,1.2 S,2000,LPG & Benzin,Düz,1242,74,285000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-2-s/sahibinden-degisensiz-boyasiz-fiat-siena-1-2-s-2000-model-ankara/17276309
2709,37500,ANKARA,PURSAKLAR,17186060,03 Haziran 2021,Fiat,Palio,1.2 S Weekend,2001,LPG & Benzin,Düz,1242,74,200000,1 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-palio-1-2-s-weekend/sahibinden-fiat-palio-1-2-s-weekend-2001-model/17186060
2710,37500,ESKİŞEHİR,TEPEBAŞI,17616996,02 Haziran 2021,Fiat,Tempra,1.6 SX AK,1997,LPG & Benzin,Düz,1581,90,220000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-ak/sahibinden-fiat-tempra-1-6-sx-ak-1997-model/17616996
2711,37500,SAKARYA,FERİZLİ,17170998,01 Haziran 2021,Fiat,Tipo,1.6 SX,1997,LPG & Benzin,Düz,1581,75,165555,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-sx/sahibinden-fiat-tipo-1-6-sx-1997-model/17170998
2712,37500,BURSA,MUDANYA,17590674,30 Mayıs 2021,Fiat,Tipo,1.6 SLX,1997,LPG & Benzin,Düz,1581,75,220000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-slx/sahibinden-fiat-tipo-1-6-slx-1997-model/17590674
2713,37500,İSTANBUL,ARNAVUTKÖY,17587822,29 Mayıs 2021,Fiat,Siena,1.2 S,2000,LPG & Benzin,Düz,1242,74,330000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-2-s/sahibinden-fiat-siena-1-2-s-2000-model/17587822
2714,37500,ŞANLIURFA,HALİLİYE,16729403,28 Mayıs 2021,Fiat,Brava,1.6 SX,2000,LPG & Benzin,Düz,1581,103,290000,"1 değişen, 12 boyalı",Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-brava-1-6-sx/sahibinden-fiat-brava-1-6-sx-2000-model/16729403
2715,37500,TEKİRDAĞ,MURATLI,17565219,26 Mayıs 2021,Fiat,Tipo,1.6 S,1995,LPG & Benzin,Düz,1581,75,179801,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-s/sahibinden-fiat-tipo-1-6-s-1995-model-tekirdag/17565219
2716,37500,ANTALYA,DÖŞEMEALTI,17538742,21 Mayıs 2021,Fiat,Tipo,1.6 SX,1998,LPG & Benzin,Düz,1581,75,200000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-sx/sahibinden-1998-1-6-tipo-sx-klimali/17538742
2717,37500,ADANA,ÇUKUROVA,17525542,19 Mayıs 2021,Fiat,Albea,1.3 Multijet Dynamic,2006,Dizel,Düz,1248,70,390000,Tamamı boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-albea-1-3-multijet-dynamic/sahibinden-fiat-albea-1-3-multijet-dynamic-2006-model/17525542
2718,37500,ISPARTA,EĞİRDİR,17482950,08 Mayıs 2021,Fiat,Tempra,1.6 SX AK,1997,LPG & Benzin,Düz,1581,90,120000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-ak/sahibinden-fiat-tempra-1-6-sx-ak-1997-model/17482950
2719,37500,KAYSERİ,KOCASİNAN,17475215,06 Mayıs 2021,Fiat,Tipo,1.4 S,1999,LPG & Benzin,Düz,1372,70,130000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-s/sahibinden-fiat-tipo-1-4-s-1999-model-kayseri/17475215
2720,37500,İSTANBUL,ESENLER,17016441,01 Mayıs 2021,Fiat,Tempra,2.0 ie SW,1996,LPG & Benzin,Düz,1995,113,193500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-2-0-ie-sw/sahibinden-fiat-tempra-2-0-ie-sw-1996-model/17016441
2721,37500,BURSA,OSMANGAZİ,16281189,28 Nisan 2021,Fiat,Tipo,1.6 SX,1995,LPG & Benzin,Düz,1581,75,35250,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-sx/sahibinden-fiat-tipo-1-6-sx-1995-model/16281189
2722,37500,HATAY,KIRIKHAN,17432284,26 Nisan 2021,Fiat,Marea,1.6 ELX,1998,LPG & Benzin,Düz,1581,103,232000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-marea-1-6-elx/sahibinden-fiat-marea-1-6-elx-1998-model/17432284
2723,37500,GAZİANTEP,ŞEHİTKAMİL,17428880,26 Nisan 2021,Fiat,Siena,1.2 S,2000,Benzin,Düz,1242,74,109000,11 boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Orijinal,Lokal Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-2-s/sahibinden-fiat-siena-1-2-s-2000-model/17428880
2724,37500,KIRŞEHİR,MERKEZ,15770827,20 Nisan 2021,Fiat,Palio,1.6 HL,2000,LPG & Benzin,Düz,1581,100,211000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-palio-1-6-hl/tum-bakimlari-tamamlanmistir-aciklamalari-okuyunuz/15770827
2725,37500,SAKARYA,KARASU,17380769,19 Nisan 2021,Fiat,Tipo,1.6 SLX,1996,LPG & Benzin,Düz,1581,75,240000,12 boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-slx/sahibinden-fiat-tipo-1-6-slx-1996-model/17380769
2726,37500,BURSA,İNEGÖL,17378380,17 Nisan 2021,Fiat,Uno,1.4 ie Hobby,1998,LPG & Benzin,Düz,1372,71,107000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-1-4-ie-hobby/sahibinden-fiat-uno-1-4-ie-hobby-1998-model/17378380
2727,37500,BURSA,YILDIRIM,17344753,11 Nisan 2021,Fiat,Tempra,1.6 SX A,1994,LPG & Benzin,Düz,1581,90,195000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-a/sahibinden-fiat-tempra-1-6-sx-a-1994-model/17344753
2728,37500,TOKAT,ALMUS,17325713,08 Nisan 2021,Fiat,Palio,1.4 EL,2000,LPG & Benzin,Düz,1368,77,233000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-palio-1-4-el/sahibinden-fiat-palio-1-4-el-2000-model/17325713
2729,37500,KOCAELİ,DARICA,17294481,03 Nisan 2021,Fiat,Tempra,1.6 S,1994,LPG & Benzin,Düz,1581,75,185000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-s/satilik-tempra-s-1994-model-orjinal-km/17294481
2730,37500,ADANA,SARIÇAM,17270789,31 Mart 2021,Fiat,Uno,1.4 ie,1999,LPG & Benzin,Düz,1372,71,194000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-1-4-ie/sahibinden-fiat-uno-1-4-ie-1999-model/17270789
2731,37500,İSTANBUL,ESENYURT,17255094,28 Mart 2021,Fiat,Siena,1.2 EL,2002,LPG & Benzin,Düz,1242,74,350000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-2-el/sahibinden-fiat-siena-1-2-el-2002-model/17255094
2732,37500,İSTANBUL,ESENYURT,16085790,28 Mart 2021,Fiat,Siena,1.2 EL,2002,LPG & Benzin,Düz,1242,74,300000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-2-el/sahibinden-fiat-siena-1-2-el-2002-model/16085790
2733,37250,BAYBURT,MERKEZ,17570653,26 Mayıs 2021,Fiat,Tipo,1.4 S,1998,LPG & Benzin,Düz,1372,70,223000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-s/sahibinden-fiat-tipo-1-4-s-1998-model/17570653
2734,37000,ESKİŞEHİR,TEPEBAŞI,16264514,02 Haziran 2021,Fiat,Tempra,1.6 SX AK,1997,LPG & Benzin,Düz,1581,90,210000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-ak/sahibinden-fiat-tempra-1-6-sx-ak-1997-model/16264514
2735,37000,İSTANBUL,BAŞAKŞEHİR,17602444,31 Mayıs 2021,Fiat,Uno,1.4 ie SX,1998,LPG & Benzin,Düz,1372,71,219000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-1-4-ie-sx/sahibinden-fiat-uno-1-4-ie-sx-1998-model/17602444
2736,37000,MANİSA,TURGUTLU,17600265,31 Mayıs 2021,Fiat,Tipo,1.4 SX ie,2000,LPG & Benzin,Düz,1372,70,219000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-sx-ie/sahibinden-fiat-tipo-1-4-sx-ie-2000-model/17600265
2737,37000,GAZİANTEP,ŞEHİTKAMİL,17567067,26 Mayıs 2021,Fiat,Palio,1.2 EL,2002,LPG & Benzin,Düz,1242,74,250000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-palio-1-2-el/sahibinden-fiat-palio-1-2-el-2002-model/17567067
2738,37000,ANKARA,SİNCAN,17565890,26 Mayıs 2021,Fiat,Siena,1.6 HL,1999,LPG & Benzin,Düz,1580,101,331000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-6-hl/sahibinden-fiat-siena-1-6-hl-1999-model/17565890
2739,37000,KIRIKKALE,MERKEZ,17559062,25 Mayıs 2021,Fiat,Albea,1.6 Dynamic,2006,LPG & Benzin,Düz,1596,103,275000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-albea-1-6-dynamic/sahibinden-fiat-albea-1-6-dynamic-2006-model/17559062
2740,37000,ANKARA,SİNCAN,17551651,23 Mayıs 2021,Fiat,Tipo,1.4 SX ie,1998,LPG & Benzin,Düz,1372,70,243000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-sx-ie/sahibinden-fiat-tipo-1-4-sx-ie-1998-model/17551651
2741,37000,KIRŞEHİR,MERKEZ,17485174,09 Mayıs 2021,Fiat,Tipo,1.4 SX ie,1998,LPG & Benzin,Düz,1372,70,145000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-sx-ie/sahibinden-fiat-tipo-1-4-sx-ie-1998-model-kirsehir/17485174
2742,37000,MERSİN,TOROSLAR,17480495,08 Mayıs 2021,Fiat,Tipo,1.6 SX,1996,LPG & Benzin,Düz,1581,75,250000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-sx/sahibinden-fiat-tipo-1-6-sx-1996-model/17480495
2743,37000,TRABZON,ARSİN,17466710,04 Mayıs 2021,Fiat,Albea,1.6 Dynamic,2006,LPG & Benzin,Düz,1596,103,234000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-albea-1-6-dynamic/sahibinden-fiat-albea-1-6-dynamic-2006-model/17466710
2744,37000,TEKİRDAĞ,ERGENE,17448577,30 Nisan 2021,Fiat,Uno,1.4 ie,2001,LPG & Benzin,Düz,1372,71,99335,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-1-4-ie/sahibinden-fiat-uno-1-4-ie-2001-model/17448577
2745,37000,KOCAELİ,KÖRFEZ,17419417,24 Nisan 2021,Fiat,Tipo,1.6 SX,1997,LPG & Benzin,Düz,1581,75,285000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-sx/sahibinden-fiat-tipo-1-6-sx-1997-model/17419417
2746,37000,KONYA,SELÇUKLU,17405229,21 Nisan 2021,Fiat,Uno,70 S,2001,LPG & Benzin,Düz,1372,71,225000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-70-s/sahibinden-fiat-uno-70-s-2001-model/17405229
2747,37000,VAN,İPEKYOLU,17335559,10 Nisan 2021,Fiat,Albea,1.2 EL,2004,LPG & Benzin,Düz,1242,80,227000,Tamamı boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-albea-1-2-el/cok-acil-satilik-sahibinden-fiat-albea-1-2el-2004-model-yetisen-alir/17335559
2748,37000,ESKİŞEHİR,ODUNPAZARI,17312273,06 Nisan 2021,Fiat,Tipo,1.6 SX,1994,LPG & Benzin,Düz,1581,75,183000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-sx/sahibinden-fiat-tipo-1-6-sx-1994-model-eskisehir/17312273
2749,37000,HATAY,İSKENDERUN,17310163,06 Nisan 2021,Fiat,Siena,1.2 S,2001,LPG & Benzin,Düz,1242,74,260000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-2-s/sahibinden-fiat-siena-1-2-s-2001-model/17310163
2750,37000,GİRESUN,MERKEZ,17306285,05 Nisan 2021,Fiat,Tempra,1.6 SX A,1996,LPG & Benzin,Düz,1581,90,99000,Tamamı boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-a/sahibinden-fiat-tempra-1-6-sx-a-1996-model-giresun/17306285
2751,37000,ŞIRNAK,CİZRE,17296633,04 Nisan 2021,Fiat,Uno,70 S,2000,LPG & Benzin,Düz,1372,71,190000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-70-s/sahibinden-fiat-uno-70-s-2000-model/17296633
2752,37000,ANKARA,POLATLI,17287018,02 Nisan 2021,Fiat,Tipo,1.4 SX ie,1998,LPG & Benzin,Düz,1372,70,145000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-4-sx-ie/sahibinden-fiat-tipo-1-4-sx-ie-1998-model/17287018
2753,37000,ANKARA,ALTINDAĞ,17259530,29 Mart 2021,Fiat,Siena,1.6 HL,1999,LPG & Benzin,Düz,1580,101,218600,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-6-hl/sahibinden-fiat-siena-1-6-hl-1999-model/17259530
2754,37000,ANKARA,KEÇİÖREN,15603934,27 Mart 2021,Fiat,Marea,1.6 SX,2000,LPG & Benzin,Düz,1596,103,290000,1 değişen,Sahibinden,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-marea-1-6-sx/sahibinden-fiat-marea-1-6-sx-2000-model/15603934
2755,36999,İZMİR,GAZİEMİR,14942849,12 Nisan 2021,Fiat,Uno,70 S,1997,LPG & Benzin,Düz,1372,71,134500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-uno-70-s/sahibinden-fiat-uno-70-s-1997-model/14942849
2756,36900,KÜTAHYA,MERKEZ,17369174,16 Nisan 2021,Fiat,Albea,1.3 Multijet Active,2004,Dizel,Düz,1248,70,230000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-albea-1-3-multijet-active/sahibinden-fiat-albea-1-3-multijet-active-2004-model/17369174
2757,36850,ANKARA,MAMAK,17221074,23 Mart 2021,Fiat,Siena,1.6 HL,2001,LPG & Benzin,Düz,1580,101,240000,1 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-siena-1-6-hl/sahibinden-fiat-siena-1-6-hl-2001-model/17221074
2758,36750,KASTAMONU,MERKEZ,17575743,27 Mayıs 2021,Fiat,Tempra,1.6 SX A,1996,LPG & Benzin,Düz,1581,90,11111,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-a/sahibinden-fiat-tempra-1-6-sx-a-1996-model/17575743
2759,36750,ANKARA,ALTINDAĞ,17441384,28 Nisan 2021,Fiat,Tipo,1.6 S,1995,LPG & Benzin,Düz,1581,75,254000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tipo-1-6-s/sahibinden-fiat-tipo-1-6-s-1995-model/17441384
2760,36750,KAYSERİ,TALAS,17347419,12 Nisan 2021,Fiat,Marea,1.6 SX,2000,LPG & Benzin,Düz,1581,103,184000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-marea-1-6-sx/sahibinden-fiat-marea-1-6-sx-2000-model/17347419
2761,36750,ANKARA,ALTINDAĞ,17328593,09 Nisan 2021,Fiat,Albea,1.6 Dynamic,2006,LPG & Benzin,Düz,1596,103,220000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-albea-1-6-dynamic/sahibinden-fiat-albea-1-6-dynamic-2006-model/17328593
2762,36500,MANİSA,ŞEHZADELER,17529227,20 Mayıs 2021,Fiat,Tempra,1.6 SX A,1995,LPG & Benzin,Düz,1581,90,230000,2 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx-a/sahibinden-fiat-tempra-1-6-sx-a-1995-model/17529227
2763,36500,İZMİR,KONAK,17516032,18 Mayıs 2021,Fiat,Tempra,1.6 SX,1998,LPG & Benzin,Düz,1581,75,193000,Tamamı boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-fiat-tempra-1-6-sx/klimali-1998-model/17516032
