,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
3471,188000,VAN,EDREMİT,17055665,29 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,LPG & Benzin,Otomatik,1591,128,62000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2017-model/17055665
3472,188000,KOCAELİ,KARTEPE,17430382,26 Nisan 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,Dizel,Yarı Otomatik,1582,136,22000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2018-model/17430382
3473,188000,ANKARA,ETİMESGUT,16133086,08 Nisan 2021,Hyundai,i20,1.4 CRDi Style,2019,Dizel,Düz,1396,90,20200,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-style/sahibinden-hyundai-i20-1-4-crdi-style-dizel-2019-model/16133086
3474,187500,ANKARA,YENİMAHALLE,17444399,29 Nisan 2021,Hyundai,i20,1.4 MPI Style Plus,2020,LPG & Benzin,Otomatik,1368,100,2900,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style-plus/sahibinden-hyundai-i20-1-4-mpi-style-plus-2020-model/17444399
3475,187500,AFYONKARAHİSAR,MERKEZ,17251597,28 Mart 2021,Hyundai,Elantra,1.6 D-CVVT Style,2018,Benzin,Düz,1591,127,22000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-2018-model-2019-cikisli-hatasiz/17251597
3476,187000,DİYARBAKIR,KAYAPINAR,16368480,27 Mayıs 2021,Hyundai,i30,1.6 CRDi Elite,2014,Dizel,Otomatik,1582,128,132000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-elite/hatasiz-boyasiz-degisensiz-elite-paket-2014-hyundai-i30-cam-tavanll/16368480
3477,187000,İZMİR,GAZİEMİR,17095571,20 Mayıs 2021,Hyundai,Elantra,1.6 MPI Style,2020,Benzin,Düz,1591,127,7100,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-mpi-style/sahibinden-hyundai-elantra-1-6-mpi-style-2020-model/17095571
3478,187000,ANKARA,KEÇİÖREN,14655938,18 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,LPG & Benzin,Otomatik,1591,128,69000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibi-memurdan-otomatik-sifir-hata-hyundai-elantra-2017/14655938
3479,187000,İSTANBUL,KARTAL,16961134,13 Nisan 2021,Hyundai,i20,1.4 MPI Elite Smart,2018,Benzin,Otomatik,1368,100,63550,1 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite-smart/kazasiz-cam-tavan-full-otomatik-aile-araci/16961134
3480,187000,MANİSA,AKHİSAR,17277896,01 Nisan 2021,Hyundai,i30,1.6 CRDi Elite,2013,Dizel,Otomatik,1582,128,104500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-elite/sahibinden-hyundai-i30-1-6-crdi-elite-2013-model/17277896
3481,186500,TRABZON,AKÇAABAT,17037583,25 Nisan 2021,Hyundai,i20,1.4 MPI Elite Smart,2018,Benzin,Otomatik,1368,100,29000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite-smart/sahibinden-hyundai-i20-1-4-mpi-elite-smart-2018-model/17037583
3482,186000,ESKİŞEHİR,TEPEBAŞI,17594910,30 Mayıs 2021,Hyundai,i30,1.6 CRDi Elite,2013,Dizel,Otomatik,1582,128,99500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-elite/degisensiz-boyasiz-tramersiz/17594910
3483,186000,IĞDIR,MERKEZ,17422499,24 Nisan 2021,Hyundai,Elantra,1.6 CRDi Elite,2016,Dizel,Düz,1582,136,16000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-crdi-elite/sahibinden-hyundai-elantra-1-6-crdi-elite-2016-model/17422499
3484,186000,ANKARA,YENİMAHALLE,17402617,21 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,LPG & Benzin,Düz,1591,127,27600,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/ilk-sahibinden-degisensiz-boyasiz-tramer-kayitsiz-beyaz-elantra/17402617
3485,186000,MERSİN,YENİŞEHİR,16124415,11 Nisan 2021,Hyundai,i20,1.0 T-GDI Style,2019,Benzin,Otomatik,998,120,19000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-0-t-gdi-style/2020-cikisli-i20-1-0-t-gdi-style-2019-model/16124415
3486,185750,ANKARA,PURSAKLAR,17562278,25 Mayıs 2021,Hyundai,i20,1.4 MPI Elite Smart,2018,Benzin,Otomatik,1368,100,31000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite-smart/sahibinden-hyundai-i20-1-4-mpi-elite-smart-2018-model/17562278
3487,185500,İSTANBUL,ŞİŞLİ,17595570,30 Mayıs 2021,Hyundai,i20,1.4 MPI Elite,2017,Benzin,Otomatik,1368,100,18000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite/sahibinden-hyundai-i20-1-4-mpi-elite-2017-model/17595570
3488,185500,İSTANBUL,BEYLİKDÜZÜ,17513222,17 Mayıs 2021,Hyundai,i20,1.4 MPI Style,2019,Benzin,Otomatik,1368,100,17100,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2019-model-tertemiz/17513222
3489,185500,KAHRAMANMARAŞ,ONİKİŞUBAT,17297418,04 Nisan 2021,Hyundai,i30,1.6 CRDi Elite,2015,Dizel,Yarı Otomatik,1582,136,100300,Belirtilmemiş,Sahibinden,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-elite/sahibinden-hyundai-i30-1-6-crdi-elite-2015-model/17297418
3490,185000,KAYSERİ,MELİKGAZİ,17611869,02 Haziran 2021,Hyundai,Elantra,1.6 CRDi Elite,2015,Dizel,Otomatik,1582,136,74400,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-crdi-elite/sahibinden-hyundai-elantra-1-6-crdi-elite-2015-model/17611869
3491,185000,SAMSUN,ATAKUM,17595613,30 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,Dizel,Yarı Otomatik,1582,136,35000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2017-model/17595613
3492,185000,SİVAS,MERKEZ,17088219,21 Mayıs 2021,Hyundai,Elantra,1.6 MPI Style,2019,Benzin,Düz,1591,127,15000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-mpi-style/sahibinden-hyundai-elantra-1-6-mpi-style-2019-model/17088219
3493,185000,İSTANBUL,ÜSKÜDAR,17507948,16 Mayıs 2021,Hyundai,i20,1.4 MPI Elite Smart,2018,Benzin,Otomatik,1368,100,34000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite-smart/sahibinden-hyundai-i20-1-4-mpi-elite-smart-2018-model/17507948
3494,185000,ANKARA,ALTINDAĞ,16525858,05 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,Dizel,Otomatik,1582,136,70000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2018-model/16525858
3495,185000,GÜMÜŞHANE,KELKİT,17057013,30 Nisan 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,Dizel,Düz,1582,136,41000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2015-model/17057013
3496,185000,KOCAELİ,GÖLCÜK,17429457,26 Nisan 2021,Hyundai,i20,1.4 MPI Style,2019,LPG & Benzin,Otomatik,1368,100,50000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2019-model/17429457
3497,185000,ANKARA,PURSAKLAR,17427731,25 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,Benzin,Düz,1591,127,74000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/turkiyede-tek-34-000-tl-ekstrali-elentra-sport-el/17427731
3498,185000,İSTANBUL,ZEYTİNBURNU,17397244,20 Nisan 2021,Hyundai,i30,1.6 GDi Elite,2013,Benzin,Otomatik,1591,135,102000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-gdi-elite/sahibinden-hyundai-i30-1-6-gdi-elite-2013-model/17397244
3499,185000,ADANA,SEYHAN,17369507,16 Nisan 2021,Hyundai,i20 Active,1.4 MPi Elite,2019,Benzin,Otomatik,1368,100,8000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-active-1-4-mpi-elite/sahibinden-hyundai-i20-active-1-4-mpi-elite-2019-model/17369507
3500,185000,İSTANBUL,SANCAKTEPE,17362195,14 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Elite,2015,LPG & Benzin,Otomatik,1591,127,59000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-elite/sahibinden-hyundai-elantra-1-6-d-cvvt-elite-2015-model/17362195
3501,185000,VAN,İPEKYOLU,17359311,14 Nisan 2021,Hyundai,i20,1.4 MPI Style,2020,Benzin,Otomatik,1368,100,18000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2020-model/17359311
3502,185000,DİYARBAKIR,BAĞLAR,17346171,12 Nisan 2021,Hyundai,i30,1.6 CRDi CW Elite,2013,Dizel,Otomatik,1582,136,216000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-cw-elite/sahibinden-hyundai-i30-1-6-crdi-cw-elite-2013-model-diyarbakir/17346171
3503,185000,DİYARBAKIR,YENİŞEHİR,17325177,08 Nisan 2021,Hyundai,Elantra,1.6 CRDi Elite,2016,Dizel,Yarı Otomatik,1582,136,112000,2 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-crdi-elite/sahibinden-hyundai-elantra-1-6-crdi-elite-2016-model-diyarbakir/17325177
3504,185000,ANKARA,KEÇİÖREN,17321783,08 Nisan 2021,Hyundai,i20 Active,1.4 MPi Elite Smart,2019,Benzin,Otomatik,1368,100,18000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-active-1-4-mpi-elite-smart/sahibinden-hyundai-i20-active-1-4-mpi-elite-smart-2019-model/17321783
3505,185000,TRABZON,OF,16528313,02 Nisan 2021,Hyundai,i20,1.4 MPI Style,2019,Benzin,Otomatik,1368,100,5500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2019-model-trabzon/16528313
3506,185000,İSTANBUL,AVCILAR,17281564,01 Nisan 2021,Hyundai,i20,1.4 MPI Style,2020,Benzin,Otomatik,1368,100,7000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2020-model/17281564
3507,184900,İZMİR,KONAK,17582321,28 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,Dizel,Yarı Otomatik,1582,136,38000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2018-model/17582321
3508,184500,ANKARA,ÇANKAYA,17512893,17 Mayıs 2021,Hyundai,Elantra,1.6 MPI Style,2019,Benzin,Düz,1591,127,830,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-mpi-style/sahibinden-hyundai-elantra-1-6-mpi-style-2019-model/17512893
3509,184500,AYDIN,EFELER,17374920,17 Nisan 2021,Hyundai,i20,1.4 MPI Style,2021,Benzin,Düz,1368,100,130,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-at-6-ileri-tam-otomatik-2021-model/17374920
3510,184000,İSTANBUL,SANCAKTEPE,17598332,31 Mayıs 2021,Hyundai,Elantra,1.6 MPI Style,2019,Benzin,Düz,1591,127,9300,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-mpi-style/sahibinden-hyundai-elantra-1-6-mpi-style-2019-model/17598332
3511,184000,ANKARA,GÖLBAŞI,17524814,19 Mayıs 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,LPG & Benzin,Düz,1591,127,65000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2017-model/17524814
3512,184000,İZMİR,KARABAĞLAR,17393261,20 Nisan 2021,Hyundai,Elantra,1.6 MPI Style,2020,Benzin,Düz,1591,127,2006,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-mpi-style/sahibinden-hyundai-elantra-1-6-mpi-style-2020-model/17393261
3513,183500,KOCAELİ,İZMİT,16964137,01 Mayıs 2021,Hyundai,i20,1.0 T-GDI Elite,2018,Benzin,Otomatik,998,120,15000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-0-t-gdi-elite/sahibinden-hyundai-i20-1-0-t-gdi-elite-2018-model/16964137
3514,183000,TOKAT,MERKEZ,17605153,01 Haziran 2021,Hyundai,i20,1.4 MPI Style,2020,Benzin,Otomatik,1368,100,11000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2020-model/17605153
3515,183000,TRABZON,ORTAHİSAR,17022086,28 Mayıs 2021,Hyundai,i20,1.0 T-GDI Style,2019,Benzin,Otomatik,998,120,17000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-0-t-gdi-style/sahibinden-hyundai-i20-1-0-t-gdi-style-2019-model/17022086
3516,183000,ANKARA,KEÇİÖREN,16222284,21 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,LPG & Benzin,Düz,1591,127,34000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2017-model/16222284
3517,183000,İZMİR,BUCA,15896772,13 Nisan 2021,Hyundai,i20,1.4 MPI Style,2019,Benzin,Otomatik,1368,100,3500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2019-model/15896772
3518,182900,KOCAELİ,İZMİT,17542304,22 Mayıs 2021,Hyundai,i20,1.4 CRDi Style,2019,Dizel,Düz,1396,90,18000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-style/sahibinden-hyundai-i20-1-4-crdi-style-2019-model/17542304
3519,182500,BOLU,MERKEZ,17568544,26 Mayıs 2021,Hyundai,i30,1.6 CRDi Elite,2012,Dizel,Otomatik,1582,128,98000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-elite/sahibinden-hyundai-i30-1-6-crdi-elite-2013-model/17568544
3520,182500,KOCAELİ,DERİNCE,17480845,08 Mayıs 2021,Hyundai,Elantra,1.6 CRDi Style Plus,2017,Dizel,Yarı Otomatik,1582,136,125000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-crdi-style-plus/sahibinden-hyundai-elantra-1-6-crdi-style-plus-2017-model/17480845
3521,182500,İSTANBUL,ÜMRANİYE,17321679,08 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,Benzin,Düz,1591,127,13500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2017-model/17321679
3522,182000,HATAY,İSKENDERUN,17619795,03 Haziran 2021,Hyundai,Elantra,1.6 D-CVVT Style,2018,LPG & Benzin,Düz,1591,127,25000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2018-model/17619795
3523,182000,MARDİN,MİDYAT,17618574,03 Haziran 2021,Hyundai,i30,1.6 CRDi Elite,2013,Dizel,Otomatik,1582,128,108000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-elite/sahibinden-hyundai-i30-1-6-crdi-elite-2013-model/17618574
3524,182000,KOCAELİ,İZMİT,17513757,17 Mayıs 2021,Hyundai,i20,1.4 CRDi Style,2019,Dizel,Düz,1396,90,23000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-style/sahibinden-hyundai-i20-1-4-crdi-style-2019-model-kocaeli/17513757
3525,182000,ANKARA,SİNCAN,17038099,25 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Style,2017,LPG & Benzin,Düz,1591,127,36000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2017-model/17038099
